turbidity,tds,temp,ph,inFlowLpm,outFlowLpm,label
3.247,119,44.1,9.96,0.156,0.447,med
13.168,247,44.8,3.42,0.224,0.251,max
4.977,227,34.3,6.57,1.005,0.691,max
4.438,195,41.9,6.62,0.332,0.325,med
5.023,256,38.2,6.9,0.567,0.805,max
16.271,482,44.5,3.91,0.475,0.16,max
3.531,165,39.0,10.16,0.395,0.55,max
4.026,169,43.3,7.15,0.155,0.313,med
0.94,11,23.5,6.9,0.971,1.037,min
4.037,225,20.3,6.0,0.671,1.11,max
3.487,339,31.3,7.66,0.492,0.39,max
0.244,27,21.7,7.33,0.972,0.849,min
5.652,96,41.5,7.04,0.897,0.913,med
3.465,166,23.3,5.61,0.444,0.22,max
7.787,225,40.4,4.65,0.275,0.161,max
4.252,278,20.9,7.8,1.105,0.225,med
3.076,118,31.8,8.27,0.3,0.307,max
3.914,86,44.6,7.04,0.662,0.505,max
4.116,160,24.2,4.25,0.363,0.196,max
4.147,186,23.0,5.15,0.389,0.892,max
2.817,214,36.1,6.79,0.902,0.541,max
0.582,16,24.8,6.98,1.122,0.97,min
4.446,201,35.2,6.4,0.217,0.648,max
2.011,190,40.5,6.93,0.238,0.48,med
3.353,362,21.1,6.63,0.699,0.96,med
4.185,77,28.1,7.75,0.823,0.844,med
3.464,247,27.6,3.64,0.88,0.296,max
16.025,383,41.3,3.33,0.205,0.218,max
3.466,164,39.3,5.65,0.724,0.76,med
4.481,116,30.7,7.08,0.737,0.731,med
4.522,266,27.9,7.69,0.453,0.688,max
19.498,483,38.7,4.43,0.464,0.052,max
1.965,162,21.3,6.67,0.657,0.333,max
4.889,94,24.2,7.9,0.255,0.765,med
2.917,134,41.6,5.91,0.287,0.586,med
2.807,124,44.0,9.79,0.641,0.436,med
1.961,280,26.0,7.79,0.953,0.163,max
3.979,204,34.1,7.04,0.915,0.531,max
3.644,202,25.0,4.85,0.818,1.027,max
1.492,394,40.0,7.08,0.324,0.258,med
0.648,12,23.5,6.89,1.175,0.805,min
3.2,202,44.6,8.98,1.018,0.198,med
3.292,226,31.9,7.04,0.368,0.644,med
3.439,278,26.3,5.62,0.559,0.542,max
7.271,343,43.2,4.45,0.261,0.185,max
5.713,250,25.0,7.11,0.264,0.63,med
3.264,70,28.9,7.07,0.696,0.611,med
2.648,56,32.1,7.8,0.612,0.793,med
4.823,364,43.8,6.95,0.173,0.399,max
4.239,203,42.4,8.3,0.164,0.683,med
3.843,315,36.2,9.24,0.166,0.537,med
4.953,364,37.7,7.27,0.383,0.526,max
2.855,285,43.0,6.84,0.569,0.508,max
4.614,159,34.0,8.99,0.395,0.488,med
4.969,206,21.5,7.04,0.845,0.346,max
3.902,218,35.8,6.75,0.455,0.396,max
4.052,196,28.2,9.93,0.358,0.615,max
3.109,104,36.9,8.55,0.18,0.175,max
4.487,401,37.3,7.42,0.632,0.822,med
5.005,122,30.1,11.5,0.452,0.898,max
3.393,260,29.2,8.3,0.776,1.097,max
0.681,8,24.3,7.0,0.992,0.987,min
2.555,286,31.8,8.72,0.8,0.858,max
3.776,208,33.5,7.04,0.16,0.435,max
1.411,83,29.7,7.02,0.598,0.473,med
2.845,232,31.6,10.28,1.039,0.414,max
5.707,226,28.4,7.69,0.497,1.104,med
3.466,232,21.9,3.15,0.879,1.115,max
4.34,154,32.0,6.91,0.879,0.649,med
0.763,9,23.8,7.04,1.185,0.887,min
3.937,164,38.9,7.06,1.162,0.173,med
4.012,187,44.2,7.97,0.984,0.714,max
2.848,142,31.0,7.04,0.215,0.279,med
4.698,236,34.5,7.96,0.437,0.481,med
2.805,236,26.0,8.57,1.003,1.1,max
3.709,406,34.6,6.3,0.275,0.428,med
3.155,204,44.2,6.63,0.756,0.397,max
3.968,55,32.2,6.01,0.883,0.597,med
1.308,85,32.7,5.59,0.733,0.848,med
1.882,145,34.8,7.01,0.643,0.709,med
4.307,226,44.1,6.86,0.6,0.636,med
6.648,465,38.8,4.71,0.11,0.326,max
3.452,251,35.6,8.83,0.297,0.404,med
4.135,154,43.9,8.03,0.378,0.438,med
3.592,216,33.6,6.6,0.652,0.332,med
16.909,482,43.6,4.85,0.422,0.388,max
3.196,268,32.2,7.97,0.923,0.253,max
3.379,343,38.7,6.49,1.141,0.487,max
15.467,470,46.5,4.69,0.372,0.428,max
3.28,253,41.5,7.04,0.9,0.597,max
2.766,368,25.1,4.49,1.186,0.375,max
4.247,118,34.6,5.98,0.478,0.287,max
3.835,136,29.9,5.28,0.499,0.148,med
4.732,128,31.5,7.7,0.714,0.95,max
3.736,255,21.0,10.03,0.257,0.449,med
4.764,297,29.3,7.24,0.873,1.155,med
4.814,147,20.4,4.03,0.617,0.115,max
3.403,414,20.7,5.7,0.174,0.619,max
4.243,165,44.7,6.92,1.14,0.691,max
5.486,407,43.1,7.04,0.187,0.144,max
3.022,314,32.5,6.83,0.473,0.875,med
3.018,114,27.5,6.59,0.81,0.691,med
4.876,181,30.9,6.92,0.748,0.531,med
4.529,201,38.0,8.26,0.604,0.984,med
1.057,106,27.7,5.55,0.55,0.615,med
3.463,111,22.9,4.83,1.019,0.836,med
13.647,302,46.8,3.6,0.19,0.252,max
0.475,44,21.8,6.62,0.857,1.055,min
4.137,254,42.5,8.14,0.404,0.522,max
3.424,229,43.2,4.62,0.36,0.537,max
2.59,286,42.4,6.05,1.115,0.632,max
3.212,193,38.9,6.21,0.116,0.623,max
4.165,252,20.7,7.76,0.604,0.981,med
0.639,28,20.5,7.34,0.928,0.825,min
10.125,394,34.2,5.24,0.148,0.181,max
4.195,134,33.7,6.96,0.839,0.432,max
3.392,87,25.9,7.04,0.709,1.017,min
3.949,252,33.0,7.46,0.613,1.123,max
3.953,211,37.6,5.71,0.78,0.562,med
5.164,147,39.9,5.78,0.521,0.876,max
4.666,180,23.4,8.24,1.175,0.588,max
4.007,322,35.8,7.04,0.815,0.482,max
3.516,221,40.2,4.23,1.027,0.684,max
3.951,321,26.9,10.55,0.107,0.604,med
0.278,44,21.0,6.69,0.815,0.939,min
3.551,294,43.8,8.24,0.919,0.333,max
2.967,112,21.2,10.58,1.102,0.969,max
4.147,320,43.9,8.52,0.671,0.983,max
3.847,94,33.5,3.69,0.447,0.109,max
2.898,132,26.2,8.69,0.708,0.851,max
3.825,128,26.2,8.43,1.19,0.558,med
3.0,175,35.2,7.04,0.28,0.269,med
0.7,45,20.9,7.07,1.166,0.764,min
3.458,87,31.8,6.57,0.677,0.71,med
5.068,137,35.6,7.04,0.56,0.921,med
15.869,233,43.3,3.7,0.169,0.202,max
3.667,242,42.9,6.84,0.267,0.967,max
3.251,178,34.8,6.52,0.831,0.756,med
4.361,128,37.4,6.63,0.924,0.522,max
4.419,135,32.2,4.8,0.746,0.94,max
3.932,97,36.7,6.26,0.389,0.947,med
1.221,105,34.4,7.1,0.769,0.703,med
4.742,123,27.6,7.04,0.124,0.754,max
3.921,141,21.1,6.64,0.699,0.635,med
4.905,190,31.5,6.76,0.49,0.789,max
4.115,267,34.2,5.5,0.309,0.932,max
4.773,160,23.4,7.33,0.569,0.682,med
4.517,153,24.1,7.04,0.958,0.773,med
4.81,65,24.1,6.58,0.537,0.749,med
5.353,309,27.3,7.03,0.589,0.778,max
0.157,27,20.8,7.24,1.005,1.022,min
4.979,302,27.0,7.69,0.417,0.772,max
5.493,292,35.5,7.49,0.434,1.106,max
4.485,394,28.7,9.31,0.126,0.661,med
3.631,181,23.2,5.08,1.026,0.71,med
4.477,150,29.0,5.02,0.965,0.408,med
2.907,373,43.3,7.8,0.231,0.212,max
3.676,311,33.3,5.43,0.458,1.035,max
0.842,37,24.0,7.16,1.077,1.09,min
3.789,146,44.8,6.34,0.476,0.656,max
4.457,119,43.6,7.58,0.48,0.636,max
3.1,254,34.0,7.04,0.578,1.043,med
3.544,175,31.6,6.57,0.769,0.56,med
4.044,132,37.7,5.58,0.361,0.743,med
4.35,321,39.0,6.76,0.397,1.116,med
2.927,173,27.7,5.93,0.785,0.78,med
4.597,141,40.1,7.18,1.077,0.239,max
0.884,26,23.0,7.26,0.87,0.951,min
3.958,113,31.6,7.06,1.075,0.214,med
5.009,292,37.1,3.58,0.127,0.125,max
4.421,74,27.5,6.55,0.525,0.533,med
3.505,233,22.2,8.55,0.788,1.045,med
3.444,98,36.5,6.63,0.946,0.329,max
4.383,186,25.6,6.49,1.162,1.087,max
6.205,425,33.5,7.81,1.196,0.88,max
3.793,115,27.1,7.14,0.785,0.447,max
1.267,166,27.1,6.58,0.774,0.583,med
17.858,429,35.5,4.73,0.478,0.323,max
3.918,169,26.5,4.87,0.853,0.652,med
2.443,199,31.2,6.72,0.399,0.511,max
4.105,337,21.7,6.95,0.27,0.148,med
4.727,217,29.0,6.87,1.051,0.592,med
3.26,100,20.4,7.04,0.733,0.436,max
4.032,232,40.4,7.56,0.337,0.549,max
4.411,260,42.4,7.04,0.663,0.734,max
3.673,138,25.6,7.04,0.867,1.032,max
3.196,105,27.8,6.95,0.943,1.046,max
0.131,18,21.3,6.86,0.835,1.125,min
2.328,60,28.5,6.28,0.771,0.692,med
4.764,229,37.4,6.36,0.168,1.087,max
3.442,217,37.9,8.02,0.883,0.718,max
3.732,159,29.9,6.85,0.322,0.276,med
4.647,345,26.8,7.99,0.771,0.799,med
2.912,185,22.2,5.42,0.37,0.178,med
4.075,179,23.9,9.09,0.596,0.44,max
5.759,174,32.1,8.86,0.55,0.131,max
5.544,276,34.5,6.92,0.245,1.035,med
4.683,167,38.3,7.78,0.853,1.077,med
3.276,190,41.9,6.45,0.616,0.76,med
3.844,364,24.5,5.47,0.896,0.856,max
0.122,47,24.2,7.2,0.964,0.819,min
3.363,394,25.1,7.5,0.174,0.381,max
4.221,149,25.1,8.48,1.146,0.268,max
2.506,484,37.0,8.04,1.154,0.844,med
4.299,249,29.1,7.06,0.199,0.493,max
5.37,267,26.4,3.62,0.562,0.622,med
3.482,196,44.9,7.04,0.731,0.463,max
3.377,245,35.3,6.75,0.701,0.684,med
13.726,429,39.9,5.2,0.359,0.41,max
4.322,170,26.8,7.51,0.312,0.352,max
4.89,248,30.6,6.58,1.024,0.309,med
3.164,333,41.6,9.47,0.872,0.181,max
4.432,132,41.3,7.39,0.447,1.185,med
4.755,248,32.7,3.63,1.077,0.869,med
5.184,237,41.6,7.16,0.559,0.155,max
3.048,274,44.2,7.04,0.983,0.482,max
4.957,408,42.5,5.04,0.101,0.336,max
2.869,305,31.5,7.05,0.559,0.692,med
3.627,189,33.7,7.29,0.665,0.857,med
3.808,191,39.4,7.83,0.144,0.494,max
3.92,224,24.4,6.22,0.735,0.393,max
0.854,39,23.2,6.58,0.865,1.109,min
3.809,310,34.5,8.76,0.695,0.774,med
3.433,193,40.8,5.72,0.347,0.557,med
4.324,365,37.2,7.04,0.653,0.939,max
5.609,139,44.0,6.62,0.247,1.057,med
2.621,230,43.4,6.4,0.232,0.779,max
3.081,224,44.4,7.82,0.265,0.382,max
4.043,143,38.9,7.75,0.409,0.602,med
3.729,189,32.5,5.87,0.755,0.625,max
4.433,195,28.6,6.93,0.756,0.66,med
2.56,256,27.3,7.37,0.173,0.096,max
4.059,128,43.2,7.04,0.731,0.696,med
3.902,196,40.2,5.12,0.822,0.15,max
4.903,326,40.7,6.32,0.234,0.687,max
7.548,238,35.1,4.3,0.198,0.193,max
3.214,255,31.9,6.28,0.694,0.986,max
4.296,418,41.0,5.91,0.426,0.633,max
4.404,126,23.5,7.04,0.489,0.672,med
3.818,362,41.7,7.04,0.128,0.971,max
3.391,252,30.8,7.97,0.63,0.757,max
3.189,218,22.5,9.49,0.33,0.728,med
2.842,96,26.2,8.74,0.775,0.176,max
4.982,185,38.9,7.34,0.515,0.996,med
3.166,87,22.6,5.59,0.367,1.025,max
16.433,377,36.3,4.67,0.349,0.291,max
3.544,254,35.9,7.04,0.713,0.34,max
5.101,315,30.3,8.63,0.306,1.06,med
3.605,179,43.2,7.04,0.616,0.398,max
3.402,78,27.9,7.46,0.722,0.452,med
3.393,311,24.6,7.03,1.197,0.294,med
2.191,182,24.5,7.44,0.423,0.135,med
3.996,128,41.7,8.17,0.532,0.438,max
3.668,431,23.6,5.5,0.41,0.675,max
3.692,191,44.6,7.95,0.739,1.007,max
12.178,478,38.6,4.16,0.105,0.083,max
4.667,113,21.3,9.59,0.726,0.163,max
2.927,316,43.1,7.03,0.421,0.761,max
4.345,128,39.1,10.85,0.288,0.276,max
0.83,23,23.8,7.25,0.841,1.111,min
4.954,225,29.2,7.65,0.517,0.934,max
5.184,176,43.9,6.99,0.379,0.803,med
13.783,362,34.5,3.14,0.142,0.284,max
4.374,177,28.6,5.59,0.261,0.38,max
2.723,158,28.7,5.74,0.822,0.222,max
7.523,463,42.5,3.58,0.301,0.343,max
3.867,201,22.7,7.44,0.283,0.57,max
3.73,262,27.4,6.51,1.018,0.695,max
3.018,197,39.7,7.04,1.143,0.192,max
4.413,249,41.5,7.37,0.459,0.614,max
0.225,45,22.5,6.76,0.984,1.142,min
1.718,183,31.2,5.88,0.676,0.696,med
1.726,169,29.0,6.71,0.553,0.482,med
3.426,123,31.2,6.54,0.297,0.883,med
3.489,332,20.6,5.98,0.291,0.175,max
4.183,168,28.4,8.87,1.198,0.335,max
2.78,173,40.1,2.97,0.815,0.125,med
4.173,183,22.3,7.79,0.601,0.629,max
5.031,185,34.8,6.28,0.639,1.001,med
4.863,399,26.8,7.04,0.995,0.262,max
5.767,371,32.0,7.38,1.095,0.952,med
4.826,146,32.8,7.29,0.737,0.471,med
2.902,175,25.2,7.81,1.154,0.44,max
3.659,271,28.5,7.92,0.65,1.087,max
5.133,115,33.3,10.05,0.638,0.914,med
4.781,74,22.2,7.05,1.027,0.378,max
10.016,318,42.0,3.4,0.329,0.372,max
0.763,20,20.3,7.47,1.154,1.121,min
4.502,164,41.8,6.66,0.759,1.062,max
3.48,139,26.0,7.26,0.682,0.717,med
8.307,387,42.7,3.46,0.124,0.292,max
4.065,128,27.4,6.45,0.259,1.162,max
0.553,15,21.3,6.88,0.808,0.879,min
4.565,200,27.2,7.04,0.488,0.637,max
3.399,225,40.1,6.32,0.429,0.855,max
4.595,119,43.0,6.85,0.423,0.429,max
2.204,131,41.1,4.48,0.125,0.099,max
4.953,88,37.4,6.13,0.271,0.715,med
4.268,309,27.6,7.05,0.528,0.455,max
0.31,12,24.4,6.72,1.19,0.885,min
3.951,161,26.8,7.26,0.648,0.518,med
3.174,270,25.5,7.97,0.864,0.494,med
3.722,490,22.8,3.41,0.986,0.36,max
17.489,441,47.7,3.15,0.377,0.106,max
2.707,229,36.1,7.67,0.438,0.513,max
11.048,450,46.8,4.53,0.249,0.152,max
3.879,177,44.1,7.04,1.007,0.268,max
0.631,23,22.8,6.94,0.918,1.129,min
3.123,228,29.5,6.28,0.175,0.462,med
4.677,201,38.5,6.14,0.447,1.017,max
5.469,253,40.2,6.78,1.112,0.387,max
3.266,333,21.5,6.33,1.08,0.394,med
0.467,17,23.1,6.64,0.917,0.897,min
3.814,184,34.1,7.37,0.763,1.076,med
10.355,390,36.2,4.87,0.318,0.132,max
4.352,263,26.1,5.1,0.983,0.546,max
4.482,246,42.0,10.15,0.906,0.385,max
0.43,33,22.3,7.05,1.177,0.904,min
4.301,249,20.3,7.04,0.67,0.142,max
4.964,220,44.5,7.04,1.13,0.925,max
3.424,328,23.4,6.03,1.127,0.657,max
3.294,121,31.1,5.66,0.732,0.675,med
2.234,128,32.7,6.57,0.771,0.379,max
2.517,122,32.4,7.04,0.35,0.595,max
3.822,192,23.7,7.37,0.57,0.713,max
4.462,142,35.6,7.21,0.607,0.923,med
2.276,344,35.4,6.37,1.13,0.101,max
2.943,61,24.6,6.34,0.814,0.733,med
3.407,106,44.1,10.32,0.334,0.902,max
4.107,354,30.5,6.2,0.872,0.55,max
4.193,70,23.0,8.64,0.618,0.853,max
3.821,200,39.6,7.44,1.0,0.988,med
3.42,160,25.9,5.99,0.856,0.75,med
3.524,136,29.4,8.15,0.535,0.574,max
0.787,38,24.0,6.94,1.127,0.798,min
4.599,259,36.4,6.28,0.909,0.56,med
4.209,345,41.8,10.42,0.18,0.117,med
4.409,139,43.4,7.39,0.493,0.124,max
5.59,206,46.2,3.34,0.287,0.292,max
3.16,467,27.7,7.3,0.309,0.552,med
5.266,238,33.0,7.04,0.475,0.731,med
3.993,255,20.8,7.09,0.552,0.889,max
0.364,19,23.6,7.14,1.155,0.939,min
2.904,122,34.1,6.43,0.983,0.765,med
4.302,147,28.9,5.94,1.006,0.283,med
3.778,195,29.2,7.04,0.352,0.752,max
4.726,136,31.0,7.75,1.175,0.371,max
3.923,200,33.0,4.71,0.494,0.735,max
0.668,14,21.5,7.4,0.805,0.784,min
4.271,194,29.8,6.6,0.158,0.174,med
2.209,131,28.8,7.17,0.285,0.687,max
6.552,320,45.4,4.95,0.147,0.05,max
17.547,364,36.2,4.8,0.304,0.292,max
4.839,340,36.5,5.09,0.492,0.781,max
3.827,293,30.3,8.46,0.978,0.351,med
4.826,229,28.6,7.04,0.816,0.785,max
3.231,253,24.0,7.09,0.778,0.567,max
4.123,218,44.4,7.04,0.462,0.345,max
3.71,246,20.6,7.21,0.996,0.181,max
13.365,216,49.5,4.28,0.216,0.238,max
4.597,273,27.5,8.53,0.575,0.783,max
4.998,327,26.2,7.16,0.482,0.723,med
9.437,200,37.6,3.54,0.365,0.303,max
3.855,391,27.9,6.8,0.584,0.915,med
3.996,361,32.7,7.04,0.869,0.484,max
3.145,451,24.4,7.04,0.16,0.521,max
4.149,105,31.1,7.04,1.113,0.346,max
4.312,282,39.6,7.04,0.155,0.292,max
4.356,237,21.9,6.5,0.511,0.828,max
2.605,178,38.7,7.04,0.376,0.599,max
4.701,261,20.6,7.29,0.678,1.033,max
4.246,219,42.8,6.99,0.178,0.85,med
5.036,148,33.3,6.07,0.476,0.657,max
3.851,224,29.5,7.04,0.55,0.296,max
5.661,138,40.7,7.09,0.531,0.446,med
3.894,236,35.5,7.04,0.845,0.697,med
3.417,395,34.3,8.64,0.247,0.833,max
4.449,274,34.5,5.55,0.982,0.171,med
1.688,209,36.0,6.71,0.305,0.177,max
3.082,164,36.4,6.99,1.166,0.801,med
13.923,421,33.6,4.65,0.313,0.091,max
4.517,217,31.6,9.0,0.196,0.77,max
3.832,449,35.0,7.04,0.607,1.121,max
8.879,208,43.7,4.07,0.319,0.12,max
5.167,123,34.7,11.45,0.606,0.669,max
3.993,209,30.6,7.04,0.279,0.443,max
0.417,16,23.6,7.0,0.832,0.838,min
2.619,192,34.3,7.04,1.181,0.79,med
4.266,97,39.7,5.92,0.507,0.134,max
3.572,358,39.0,6.8,0.978,0.565,max
4.786,172,22.0,7.1,0.736,0.809,med
4.472,277,25.8,5.77,0.694,0.297,max
0.626,21,22.3,7.25,0.815,0.851,min
0.689,41,24.7,7.18,0.999,0.997,min
5.014,323,32.1,6.41,1.029,0.619,max
4.589,136,23.6,8.66,0.922,0.904,med
13.954,499,46.1,3.99,0.431,0.118,max
3.84,216,35.3,9.07,0.461,0.933,max
3.612,255,23.5,6.55,0.841,0.552,med
3.594,129,43.2,6.04,1.073,0.345,med
14.415,257,35.5,5.35,0.467,0.405,max
3.021,169,25.0,6.28,0.664,0.78,max
4.823,144,33.7,6.79,0.111,0.742,max
3.394,155,20.7,7.37,0.74,0.522,med
3.369,127,37.3,8.74,0.249,0.486,max
3.067,135,28.8,7.04,0.632,0.314,max
2.365,135,20.5,7.04,0.901,0.636,max
17.749,258,35.1,5.41,0.143,0.241,max
4.627,254,34.6,7.61,0.216,1.08,med
4.385,287,27.1,10.2,0.557,0.641,max
0.537,39,22.0,7.12,1.145,1.13,min
3.313,224,39.6,6.75,0.108,0.765,med
3.738,159,41.0,5.37,0.471,1.155,max
4.604,97,43.8,8.57,0.642,0.887,max
3.76,190,35.3,7.75,0.41,0.762,max
5.061,173,23.3,3.93,0.282,0.574,max
4.343,199,20.0,9.5,0.427,0.612,max
4.21,319,38.3,6.42,0.244,0.442,med
4.418,200,35.2,7.04,0.939,0.907,max
4.355,265,30.3,7.49,0.286,1.104,med
5.181,225,38.2,6.63,0.713,0.547,med
4.428,254,25.9,8.12,0.916,0.794,max
4.047,210,26.8,7.79,0.317,0.853,med
0.283,33,22.0,7.15,0.843,1.013,min
4.228,221,26.3,7.52,1.028,0.731,max
3.294,136,36.0,7.04,0.327,0.301,med
4.536,205,34.3,5.56,0.701,0.285,max
4.702,325,21.0,9.48,0.708,0.853,max
7.429,397,50.0,4.13,0.242,0.21,max
3.226,151,42.1,9.82,1.002,0.464,max
0.228,19,23.7,6.98,0.95,0.908,min
3.686,452,40.4,6.34,0.8,0.335,max
3.5,345,36.5,7.86,0.902,0.371,med
2.798,173,38.1,7.81,0.259,0.567,med
5.25,88,32.6,8.01,1.075,0.806,max
3.564,321,42.7,8.55,1.044,0.137,max
3.411,235,24.8,8.26,0.139,0.476,med
0.664,25,24.2,7.31,1.034,1.097,min
3.543,311,34.5,7.68,0.982,1.105,med
4.765,303,35.8,8.75,0.587,0.663,max
4.727,353,42.4,5.59,0.87,0.479,max
9.129,412,37.6,5.26,0.25,0.27,max
3.403,136,36.5,10.19,0.471,0.885,max
2.804,196,29.3,7.66,0.735,0.6,med
3.881,265,20.0,7.46,0.821,0.3,med
3.467,128,29.0,6.19,1.048,0.278,med
4.111,278,39.1,8.93,0.614,0.575,med
4.213,373,22.6,6.26,0.291,0.52,med
4.198,274,28.0,7.04,0.374,0.227,max
4.012,51,23.6,6.01,1.092,0.753,med
3.63,129,24.0,8.37,0.637,0.086,max
0.513,16,21.4,6.81,1.121,0.966,min
2.496,172,30.5,7.44,0.65,1.076,max
4.185,221,20.1,6.76,1.173,1.058,max
4.016,134,36.8,6.82,0.453,0.309,max
3.093,167,30.7,7.04,0.573,0.916,max
2.729,204,21.7,6.32,1.088,0.645,max
4.511,112,24.1,5.14,0.534,0.909,med
4.448,322,25.4,7.9,1.023,0.951,max
1.131,180,26.7,6.89,0.516,0.717,med
4.046,333,37.0,6.42,0.977,0.126,med
3.084,201,32.9,6.79,0.726,0.658,max
5.315,210,40.6,5.04,0.454,0.085,max
3.493,232,44.6,8.31,0.822,0.112,med
11.075,499,33.9,4.45,0.133,0.112,max
2.86,186,33.7,7.95,0.518,0.341,max
5.401,174,25.1,8.3,0.399,0.742,max
4.629,261,37.9,7.01,0.799,0.792,med
5.426,216,37.6,6.51,1.011,0.418,max
5.667,273,28.1,7.04,0.48,0.273,max
4.501,186,43.8,3.72,0.634,0.104,max
3.689,295,36.3,8.66,0.332,0.802,max
5.044,264,23.9,6.25,0.399,0.974,med
4.219,175,26.7,6.94,0.527,0.488,med
4.322,271,41.8,4.62,0.818,0.974,max
1.31,158,26.1,7.65,0.828,0.666,med
4.372,278,30.0,6.71,0.688,0.639,med
4.275,144,32.9,8.29,0.392,0.822,med
0.95,7,24.9,6.91,1.148,1.063,min
2.061,163,28.9,7.44,0.526,0.645,med
15.385,269,43.6,4.87,0.187,0.074,max
0.417,16,23.2,6.91,0.81,0.812,min
4.127,208,23.3,6.31,0.343,0.56,max
1.926,126,25.1,6.46,0.695,0.711,med
2.8,248,29.4,8.26,0.911,0.393,max
3.589,210,21.5,7.04,0.281,0.794,med
3.752,144,41.2,3.98,1.037,0.292,max
4.398,277,41.3,7.04,0.837,0.43,med
4.028,147,26.0,6.86,0.894,0.825,med
7.445,270,33.4,5.09,0.49,0.104,max
0.635,35,22.3,7.13,1.034,1.11,min
5.427,269,28.7,7.54,0.326,1.172,med
13.741,443,38.6,3.76,0.261,0.319,max
4.147,118,30.0,6.58,0.518,0.516,med
0.307,45,20.3,7.43,0.941,0.791,min
3.714,343,21.4,7.54,0.619,0.996,med
3.847,90,25.9,10.02,0.56,0.658,med
3.979,138,36.7,4.6,0.143,0.579,med
4.657,119,32.3,5.5,0.437,0.112,max
4.578,93,29.2,7.73,0.783,0.475,med
2.622,113,29.9,7.24,0.781,0.519,med
0.247,24,22.0,7.12,1.054,0.768,min
3.31,392,24.3,11.3,0.737,1.116,med
2.949,446,39.7,5.17,1.189,0.452,max
2.982,195,23.5,7.32,0.561,0.906,max
3.934,282,30.9,7.36,1.053,0.703,max
2.776,177,37.0,7.04,1.123,0.267,med
1.479,182,29.5,6.62,0.734,0.7,med
5.291,160,34.0,6.62,1.125,0.259,max
4.588,202,29.4,6.96,0.786,0.226,max
4.263,299,38.3,7.39,0.743,0.443,max
3.882,200,27.2,8.51,0.276,1.023,max
4.82,481,26.7,6.15,0.44,0.986,max
4.626,184,37.9,8.31,0.96,0.234,max
5.437,304,24.2,9.15,0.152,0.679,max
3.839,103,34.6,9.23,0.953,0.991,max
0.434,26,23.0,6.79,1.078,1.094,min
5.432,158,24.6,7.94,0.878,0.763,max
0.39,9,24.6,7.38,0.903,1.014,min
3.199,115,35.5,7.7,0.358,1.049,med
4.584,87,32.3,6.65,0.837,0.741,med
3.984,224,25.6,6.12,0.66,0.89,med
3.714,237,33.5,7.04,0.699,0.253,med
4.905,329,32.4,7.04,0.993,0.588,max
3.441,231,32.2,6.45,0.232,0.236,max
0.944,45,22.7,7.34,1.008,0.999,min
9.499,342,35.9,3.89,0.26,0.073,max
3.561,85,26.1,7.8,0.541,0.652,med
6.588,306,40.0,4.69,0.363,0.078,max
4.726,158,35.6,7.35,0.473,0.396,max
3.696,256,33.2,8.15,1.181,1.083,max
5.2,146,41.8,10.27,0.844,0.609,med
3.522,300,31.6,7.04,1.008,1.08,max
3.5,188,27.4,10.29,0.285,1.086,max
4.212,233,22.0,6.54,0.361,0.342,med
4.697,288,20.0,7.04,0.325,1.107,max
3.425,145,32.1,5.57,1.159,1.075,med
4.781,254,44.1,7.68,0.697,0.951,max
5.128,301,29.5,6.04,0.582,0.529,max
4.277,183,21.6,5.86,0.667,0.701,med
1.28,151,26.7,7.28,0.829,0.772,med
3.275,308,27.6,7.57,0.997,0.59,max
6.727,464,40.1,3.97,0.364,0.227,max
4.402,205,43.3,7.06,0.703,0.758,med
4.639,202,28.0,9.66,0.452,0.512,max
2.392,270,35.7,7.62,0.16,0.265,max
3.636,199,43.9,3.84,0.495,0.807,max
4.008,257,33.5,5.91,1.179,0.606,med
4.583,210,24.3,6.34,0.595,0.318,max
1.844,151,21.8,8.95,0.286,0.732,med
0.149,43,23.0,7.21,0.808,1.138,min
15.233,294,35.3,4.58,0.151,0.281,max
3.461,192,27.4,8.85,0.793,0.447,max
4.546,209,32.2,7.81,0.761,0.626,max
5.076,271,28.9,7.46,0.411,0.857,med
5.359,266,32.3,6.14,0.755,1.023,max
4.384,270,37.4,5.22,0.258,0.26,max
3.843,149,20.4,6.34,0.852,1.023,max
0.409,47,24.8,6.75,0.999,0.87,min
3.92,274,37.8,7.27,0.635,0.898,med
4.179,73,31.0,7.69,0.712,0.6,max
0.569,29,24.4,6.9,0.854,0.762,min
3.938,164,31.2,7.42,0.838,0.695,med
4.915,135,28.1,6.04,0.632,0.367,med
4.173,235,21.1,6.09,0.983,0.146,max
2.224,85,26.4,6.56,0.863,0.653,med
3.145,140,41.8,6.83,0.932,0.986,max
2.004,326,21.6,5.37,1.168,0.266,max
4.237,77,22.5,7.9,0.405,1.138,max
2.228,159,29.3,6.66,0.127,0.688,med
2.092,313,43.0,6.08,0.392,0.444,med
3.57,176,29.3,8.39,0.214,0.508,max
3.603,256,30.7,5.04,0.223,0.114,med
3.979,137,34.1,7.04,0.561,0.66,med
0.681,24,21.4,7.5,0.97,0.931,min
0.898,12,20.3,7.24,1.03,1.087,min
3.894,226,28.0,6.21,1.011,0.802,max
0.833,42,21.6,7.33,0.815,0.989,min
3.408,188,33.3,8.33,1.099,0.794,max
3.574,313,29.2,6.2,1.186,1.033,med
18.759,321,35.4,4.79,0.217,0.26,max
2.692,116,31.8,8.33,0.853,0.151,max
