turbidity,tds,temp,ph,inFlowLpm,outFlowLpm,label
0.31,10.0,21.7,8.17,0.814,1.15,min
0.05,68.8,28.9,7.08,0.843,0.868,min
0.09,25.1,23.2,7.83,0.854,1.047,min
9.83,550.3,30.8,8.93,0.607,0.223,max
3.71,274.0,24.3,7.85,0.897,0.807,med
0.28,65.7,23.9,7.39,0.988,0.452,min
2.56,316.8,34.1,7.91,0.501,0.439,med
5.65,525.3,28.9,5.84,0.489,0.233,med
0.27,30.3,24.3,7.56,0.546,0.699,min
0.16,143.3,27.7,7.09,0.863,0.805,min
0.9,188.5,25.1,6.5,0.967,0.754,min
0.29,67.1,23.2,7.55,0.828,1.102,min
8.92,367.0,32.9,9.98,0.227,0.58,max
0.05,83.2,20.5,7.82,0.644,0.829,min
5.76,559.1,36.7,7.25,0.762,0.089,max
8.57,626.9,47.7,6.95,0.823,0.054,max
3.14,300.7,34.1,6.63,0.645,0.932,med
3.75,469.6,33.3,7.35,0.82,0.904,med
7.48,991.2,28.0,9.65,0.633,0.492,max
0.37,110.6,20.8,7.06,0.619,0.674,min
2.16,540.4,13.2,6.86,0.934,0.631,med
14.59,845.1,38.0,10.07,0.068,0.581,max
0.63,92.0,28.6,7.63,0.833,1.042,min
7.17,491.1,45.6,7.51,0.392,0.298,max
0.2,39.6,27.3,7.58,0.646,0.687,min
5.46,497.8,48.0,3.7,0.691,0.397,max
0.28,97.8,19.2,7.54,1.2,0.724,min
2.16,493.6,33.5,7.57,0.859,0.501,med
4.0,670.0,45.7,6.56,0.952,0.402,max
3.52,462.3,26.9,6.92,0.625,0.618,med
7.38,640.3,36.7,10.07,0.122,0.464,max
0.09,32.6,20.6,6.77,1.2,1.05,min
5.88,486.4,44.5,8.8,0.583,0.381,max
3.23,440.3,24.3,6.17,0.745,0.874,med
0.41,151.9,22.9,7.18,0.91,0.901,min
6.27,765.6,33.6,6.14,0.851,0.558,max
5.36,539.4,33.3,8.35,1.099,0.693,med
4.51,478.2,33.6,6.94,0.449,0.45,med
5.04,272.3,30.2,6.49,0.736,0.828,med
3.67,150.0,42.0,6.53,0.849,0.643,med
5.14,475.4,22.4,8.6,0.409,0.525,med
5.11,454.3,23.1,5.75,0.643,0.964,med
4.0,786.5,37.7,7.22,0.905,0.225,max
1.77,305.6,10.0,6.41,0.684,0.763,med
0.05,98.5,24.0,7.97,0.671,0.677,min
2.36,424.7,34.8,6.9,1.1,0.659,med
7.38,649.3,33.2,6.29,0.178,0.05,max
0.69,10.0,23.0,6.96,0.736,0.975,min
8.6,469.4,43.9,6.78,0.519,0.68,max
6.11,924.5,38.3,8.8,0.545,0.646,max
11.17,1020.8,40.5,9.56,0.539,0.434,max
3.57,287.5,23.0,6.77,0.838,0.76,med
4.0,692.9,32.1,5.8,0.05,0.05,max
8.48,533.3,27.2,4.8,0.21,0.644,max
0.05,111.9,24.4,7.29,0.87,0.882,min
0.15,55.3,22.1,7.78,1.129,0.838,min
8.06,654.8,28.9,9.11,0.555,0.205,max
2.44,318.7,19.1,7.09,0.949,0.677,med
4.67,356.3,34.3,6.8,0.776,0.642,med
5.22,342.2,29.2,7.99,0.998,0.59,med
1.0,216.6,25.7,8.1,0.679,0.546,med
0.05,79.2,15.7,7.55,1.011,0.808,min
0.05,36.3,20.6,6.75,0.939,0.882,min
3.07,303.9,40.7,7.52,0.885,0.921,med
6.2,284.1,22.9,7.3,0.843,0.832,med
5.33,268.8,25.9,7.95,0.494,0.664,min
0.05,10.0,22.1,6.56,1.017,1.008,min
0.4,76.8,19.5,6.84,0.99,0.708,min
0.56,145.4,21.8,6.83,0.937,0.484,min
0.21,153.4,20.9,7.09,0.79,0.812,min
2.26,355.6,28.5,8.54,0.777,0.108,med
6.78,586.7,33.0,10.48,0.833,0.525,max
6.89,682.5,34.6,3.96,0.392,0.155,max
3.12,420.0,32.4,7.67,0.759,0.611,med
0.47,10.0,19.4,7.46,0.754,0.968,min
6.51,707.3,46.7,5.78,0.244,0.776,med
8.71,868.9,36.8,8.8,0.424,0.574,max
0.05,176.1,25.1,7.14,1.075,0.93,min
7.86,350.0,42.1,8.8,0.159,0.434,max
2.99,584.4,20.6,7.13,0.696,0.627,med
10.06,1019.1,29.8,4.33,0.585,0.608,max
0.19,47.2,21.6,7.7,0.82,0.904,min
3.58,181.6,18.0,6.55,0.602,0.474,med
4.45,688.5,52.7,5.64,0.494,0.05,max
1.29,82.9,24.0,7.03,0.657,0.743,min
4.78,316.6,16.6,6.52,0.709,0.895,med
5.63,421.1,23.8,7.72,0.686,0.593,med
3.95,288.5,21.1,6.12,0.853,1.045,med
10.91,561.3,44.1,9.38,1.115,0.158,max
3.98,256.2,32.1,6.41,0.85,0.595,med
1.61,389.9,24.4,7.14,0.911,1.076,med
3.92,395.2,29.6,6.95,1.002,0.387,med
0.09,100.3,20.0,7.36,1.112,0.899,min
12.61,477.3,31.7,10.46,1.009,0.288,max
3.89,310.3,33.3,7.33,0.637,0.696,med
6.42,955.2,40.1,7.43,0.518,0.256,max
0.23,55.5,21.4,6.99,0.785,0.981,min
4.6,570.3,35.6,6.64,0.682,0.793,max
8.24,755.3,47.6,9.83,0.408,0.6,max
3.72,389.6,23.5,5.88,0.605,0.63,med
1.89,382.1,29.9,5.5,0.852,0.428,med
6.35,506.5,31.6,9.21,0.68,0.05,max
10.66,917.2,35.1,3.94,0.537,0.303,max
13.18,628.7,32.2,9.37,0.762,0.076,max
5.52,277.8,32.3,7.16,0.373,0.466,med
0.7,59.0,22.7,6.99,0.673,0.898,min
6.95,350.0,37.5,9.2,0.333,0.491,max
0.25,102.7,24.1,6.96,0.947,0.921,min
0.31,21.3,24.9,7.15,0.832,0.887,min
0.26,153.4,24.1,7.37,1.055,0.886,min
4.0,578.0,28.9,9.95,0.05,0.266,max
1.73,224.7,33.6,6.41,0.601,0.843,med
12.38,882.4,39.7,6.99,0.723,0.27,max
4.29,361.1,25.0,6.05,0.773,0.415,med
3.57,600.0,25.6,7.4,0.986,0.558,med
0.36,73.1,26.1,7.36,0.754,0.647,min
4.0,749.2,38.9,3.25,0.904,0.422,max
5.71,574.9,45.2,7.47,0.406,0.721,max
1.91,424.8,27.3,7.21,0.505,0.682,med
6.16,964.3,48.1,4.51,0.868,0.059,max
0.06,82.1,25.6,6.84,0.832,0.697,min
4.18,336.8,23.7,7.65,0.868,0.208,max
0.65,97.0,20.6,7.37,1.092,0.517,min
6.84,721.1,44.8,4.56,0.933,0.382,max
1.89,255.9,32.1,6.77,1.018,0.75,med
1.96,370.4,28.8,6.78,0.774,0.652,med
0.25,10.0,22.3,7.14,0.92,0.959,min
1.0,600.0,31.3,6.23,0.475,0.551,med
7.7,606.2,24.4,9.18,0.48,0.438,max
10.17,350.0,39.1,7.31,0.686,0.516,med
5.7,741.2,40.4,9.47,0.052,0.456,max
5.37,350.0,33.3,6.52,0.803,0.554,max
0.33,136.3,23.0,7.47,0.736,0.792,min
3.01,436.3,29.0,7.48,0.548,0.486,med
9.06,350.0,25.2,4.55,0.808,0.331,max
5.38,339.2,35.1,8.13,0.786,0.752,med
0.46,10.0,21.8,6.71,0.873,0.947,min
3.38,415.9,37.1,8.12,0.416,0.695,med
2.51,551.1,23.3,7.35,0.846,0.548,med
5.14,806.0,33.6,9.64,0.666,0.071,max
0.3,10.0,26.7,7.24,1.108,0.959,min
0.05,13.7,25.3,7.54,0.984,0.885,min
0.4,10.0,19.9,7.17,1.2,0.601,min
9.61,544.9,28.2,7.39,0.351,0.498,max
4.63,352.5,28.0,6.44,0.754,0.868,med
0.09,10.0,23.8,7.18,0.785,1.15,min
8.05,542.9,32.8,7.34,0.432,0.05,max
0.23,103.8,17.6,7.36,0.784,0.775,min
2.46,573.7,24.0,7.09,0.644,0.675,med
1.96,328.4,28.4,7.7,0.827,0.684,med
10.04,350.0,29.7,6.94,1.107,0.622,max
2.12,341.3,23.0,6.94,0.908,0.781,med
0.38,68.3,22.0,6.88,1.061,0.853,min
0.05,174.1,20.4,7.41,0.729,0.929,min
9.92,487.6,28.0,3.35,0.461,0.252,max
4.76,1115.0,32.1,8.8,0.633,0.545,max
3.25,233.5,41.1,5.5,0.552,0.525,med
0.11,22.1,23.1,7.1,0.54,0.914,min
2.06,402.1,23.9,5.51,0.514,0.5,med
0.59,87.1,21.0,7.67,0.868,0.772,min
6.58,506.8,34.9,6.69,0.746,0.386,med
5.43,337.6,22.8,7.68,0.639,0.774,med
0.31,10.0,24.6,7.45,0.618,0.912,min
0.88,10.0,28.8,7.61,0.802,0.854,min
10.44,937.3,22.7,4.61,0.567,0.546,max
0.11,109.7,21.2,7.15,0.739,1.147,min
6.46,578.3,44.4,7.06,0.6,0.425,max
6.98,897.2,39.7,6.51,0.05,0.087,max
4.0,722.9,26.7,9.51,0.05,0.05,max
5.86,698.9,39.6,9.77,0.563,0.523,max
4.73,382.1,25.1,7.67,0.645,0.584,min
4.19,489.8,25.7,5.74,0.941,0.677,med
4.59,328.5,29.2,6.6,0.583,0.918,med
0.15,93.5,24.5,7.06,0.767,1.024,min
0.11,81.1,27.4,6.99,0.779,0.775,min
0.97,68.7,25.2,7.42,1.007,1.15,min
0.6,142.0,27.7,6.73,0.782,0.985,min
2.7,214.0,32.2,5.55,0.439,0.437,med
0.3,76.2,17.4,7.51,0.656,0.669,min
11.09,350.0,43.6,4.49,0.85,0.24,max
0.14,41.6,19.9,6.66,0.672,1.017,min
11.74,750.0,29.1,3.23,1.165,0.404,max
10.37,425.5,36.6,8.8,0.869,0.077,min
0.13,38.0,22.1,7.7,0.799,0.892,min
10.2,730.0,36.1,6.05,0.05,0.35,max
0.69,146.5,24.8,7.57,0.735,0.865,min
10.58,654.6,48.1,8.8,0.714,0.573,max
4.07,249.7,26.9,7.95,0.423,0.231,med
9.18,519.0,39.4,9.13,0.966,0.219,max
0.1,12.5,22.6,7.2,0.702,0.971,min
7.88,562.0,39.4,4.65,0.05,0.692,max
4.0,725.0,40.8,7.01,0.691,0.189,max
6.0,328.6,31.7,7.8,0.681,0.806,med
2.77,348.8,28.4,6.27,0.517,0.79,med
9.47,456.2,40.1,4.93,0.954,0.777,max
6.78,526.6,20.8,7.44,0.235,0.415,max
0.8,63.2,17.5,6.67,1.165,0.575,min
0.21,10.0,28.4,7.86,0.91,1.099,min
5.74,186.9,24.5,7.91,0.829,0.428,med
3.05,437.1,39.3,7.3,0.597,0.612,med
6.1,150.0,29.7,9.09,0.726,0.403,med
10.12,580.4,51.1,9.53,0.432,0.226,max
3.75,365.5,26.7,8.14,0.629,0.695,med
0.83,67.8,28.4,7.06,1.057,0.901,min
8.29,350.0,43.6,6.95,0.545,0.541,max
0.05,110.7,22.5,7.69,1.074,1.026,min
9.86,465.1,34.5,4.76,0.562,0.598,max
11.83,643.4,31.0,5.46,0.076,0.693,max
0.05,10.0,21.0,6.67,0.935,0.787,min
0.05,182.7,25.0,7.12,1.061,1.15,min
8.24,449.4,44.7,7.0,0.397,0.05,max
0.38,238.6,23.3,7.49,0.972,0.884,min
4.23,245.4,36.9,7.56,0.91,0.723,med
0.1,70.1,20.5,8.12,0.8,1.025,min
1.99,257.7,31.1,7.94,0.576,0.383,min
11.85,848.2,49.1,7.04,0.05,0.307,max
0.44,48.0,23.3,7.5,0.65,0.932,min
5.24,543.0,32.8,7.03,0.754,0.652,med
3.36,455.7,28.2,7.17,0.622,0.564,med
3.27,407.9,25.5,6.15,0.822,0.621,med
1.85,379.8,21.8,6.29,0.771,0.164,med
7.39,732.6,22.4,9.91,0.713,0.639,min
3.71,311.1,31.0,5.5,0.677,0.676,med
1.9,342.0,29.7,6.74,0.778,0.814,med
1.36,179.5,26.8,6.84,0.87,0.801,med
1.0,539.0,34.5,7.45,1.081,0.455,med
11.39,738.2,30.3,2.94,0.403,0.05,max
2.38,250.9,36.2,7.02,0.813,0.953,med
0.08,48.5,23.7,6.5,0.641,0.766,min
4.92,622.2,24.8,9.38,0.557,0.74,max
4.0,603.9,28.2,7.35,0.736,0.569,max
2.25,267.1,28.7,6.2,0.692,0.608,med
0.39,18.2,19.0,6.5,0.795,0.874,min
4.0,474.3,38.2,4.66,0.227,0.594,max
3.01,363.3,37.1,7.76,0.452,0.536,max
6.53,356.1,51.5,6.78,0.7,0.453,max
0.05,18.1,24.3,7.16,0.629,0.9,min
7.07,584.8,41.1,9.16,0.622,0.422,max
0.06,130.7,29.0,6.87,0.817,0.828,med
4.33,596.5,31.6,7.47,0.806,0.435,med
6.53,593.7,34.7,7.28,0.69,0.198,max
5.17,452.8,24.6,8.28,0.99,0.627,med
6.41,987.8,41.3,8.8,0.991,0.284,max
9.8,509.6,55.0,10.47,0.143,0.183,max
2.86,150.0,26.5,6.52,0.597,0.733,med
4.0,361.1,45.2,7.38,0.319,0.237,max
0.64,82.0,23.7,6.58,0.95,0.975,min
0.99,109.8,22.1,7.32,0.789,0.843,min
0.29,78.4,24.7,7.45,1.002,0.992,min
10.65,758.6,51.4,6.11,0.842,0.288,max
4.37,175.9,23.1,5.8,0.955,0.139,med
4.25,414.4,28.3,6.93,0.909,0.679,med
6.41,350.0,45.0,6.73,0.532,0.321,max
6.48,737.1,41.7,6.0,0.499,0.05,max
5.28,502.5,47.3,5.7,0.46,0.441,max
4.55,308.3,21.1,8.28,0.943,0.681,med
0.05,77.0,21.0,7.92,0.894,0.635,min
10.68,716.4,34.0,6.16,0.72,0.422,max
10.72,707.9,35.0,4.11,0.05,0.218,max
8.46,980.3,42.9,8.86,0.156,0.547,max
0.6,122.2,23.2,7.25,0.757,1.15,min
3.22,225.4,28.0,5.92,0.315,0.795,med
0.12,47.5,23.6,7.66,0.748,0.859,min
0.45,61.8,27.7,7.25,1.077,0.86,min
8.0,423.1,37.4,6.48,0.543,0.073,max
0.07,134.7,23.3,7.27,1.038,1.003,min
0.07,86.6,26.2,6.97,0.65,0.954,min
0.05,33.2,24.2,7.25,0.888,0.671,min
0.57,121.2,24.0,7.43,0.868,0.931,min
7.4,553.2,20.9,3.99,0.396,0.334,min
9.65,689.1,39.4,6.99,0.365,0.403,max
2.06,393.8,21.4,7.54,0.461,0.586,med
0.7,58.9,30.0,6.8,0.762,0.765,min
4.0,729.4,44.6,5.67,0.348,1.006,max
4.0,202.5,28.9,7.6,0.991,0.787,med
11.72,376.6,28.2,9.62,0.485,0.686,max
5.65,900.8,46.1,7.09,0.733,0.418,max
9.43,386.1,36.9,9.37,1.034,0.324,max
2.86,335.0,27.1,7.51,0.627,0.572,med
1.0,429.2,21.3,5.95,0.838,0.581,med
0.35,119.2,22.6,6.94,1.031,0.862,min
8.26,818.1,37.6,5.31,0.522,0.785,med
7.0,353.4,28.9,8.26,0.883,0.658,med
2.39,323.6,37.8,6.8,0.447,0.516,med
6.77,385.6,42.2,5.56,0.573,0.397,med
0.43,67.0,21.1,6.5,1.072,0.91,min
11.33,891.8,36.9,4.89,0.876,0.402,max
4.67,299.0,25.7,7.81,0.431,0.221,med
1.27,70.7,18.2,7.27,1.2,0.851,min
4.1,150.0,26.2,5.52,0.956,0.638,min
5.91,774.2,39.7,7.94,0.549,0.258,max
3.01,363.6,26.5,7.12,0.957,0.625,med
5.7,1033.1,30.6,7.33,0.134,0.341,max
0.05,70.3,20.9,6.8,0.785,0.981,min
2.22,316.5,28.4,7.43,0.631,0.475,med
2.14,252.1,31.9,5.5,0.583,1.15,med
12.19,928.0,33.3,3.81,0.05,0.683,max
6.53,569.7,26.8,5.5,0.231,0.527,med
0.29,172.3,24.4,8.13,0.991,0.714,min
0.35,91.2,24.4,7.75,0.887,0.762,min
0.17,107.0,21.8,7.96,0.983,0.65,min
11.87,909.9,27.6,4.06,0.05,0.549,max
10.63,1042.2,39.2,4.28,0.456,0.491,max
2.27,366.9,37.9,7.86,0.598,0.382,med
0.41,55.9,20.0,7.07,1.112,0.966,min
4.29,578.7,27.1,9.46,0.664,0.249,min
9.61,741.4,39.8,10.08,0.423,0.585,max
8.35,606.3,52.2,9.14,0.258,0.238,max
0.06,100.4,22.1,6.92,0.69,0.905,min
3.6,150.0,26.4,7.45,0.771,0.831,med
0.22,86.3,21.3,7.53,0.931,0.702,min
1.06,153.7,23.0,7.91,0.831,0.735,min
4.0,958.4,32.6,6.44,0.32,0.266,max
3.49,554.6,22.1,6.94,0.385,0.724,med
14.49,505.0,33.1,6.37,0.213,0.05,max
4.35,268.9,34.0,6.75,0.616,0.654,med
3.71,402.2,17.7,5.5,0.412,0.554,med
6.19,503.1,33.5,5.53,0.353,0.58,max
10.25,422.6,34.1,4.91,0.514,1.0,max
7.35,581.7,43.8,6.64,0.479,0.446,max
3.57,186.1,34.3,7.08,0.346,0.59,med
0.17,13.5,23.6,7.42,0.942,0.774,min
4.98,578.3,34.8,3.7,0.326,0.383,max
6.52,588.9,28.4,5.12,0.965,0.384,max
0.19,25.7,21.1,6.77,1.153,0.982,min
0.42,61.3,26.7,7.13,0.851,0.859,min
4.73,314.7,23.1,7.44,0.881,0.692,med
1.5,126.0,19.6,6.89,1.016,0.73,min
11.49,856.9,54.3,8.94,0.05,0.089,max
3.51,543.1,26.6,7.93,0.799,0.841,med
9.85,573.3,34.0,7.31,1.076,0.146,max
3.35,354.5,30.4,6.21,0.791,0.577,med
2.15,257.8,19.8,6.5,0.962,0.481,med
1.14,361.9,37.1,6.96,0.152,0.728,med
0.08,126.1,25.7,7.22,0.999,1.115,min
3.2,506.1,33.2,7.23,0.522,0.458,med
2.69,322.6,35.9,6.82,0.71,0.594,med
10.66,892.7,33.3,9.98,0.348,0.532,max
7.43,350.0,55.0,4.32,0.609,0.254,max
1.29,138.4,24.9,6.54,0.745,0.833,min
13.89,701.1,43.1,9.47,0.376,0.269,max
2.57,275.7,33.7,5.99,0.918,0.717,med
0.42,81.9,25.4,7.23,0.746,0.887,min
9.57,459.9,43.3,6.84,0.156,0.22,max
5.76,623.8,47.9,3.3,0.33,0.309,max
8.46,510.8,33.7,7.25,0.775,0.403,max
7.04,518.0,40.2,9.14,0.841,0.509,max
10.47,426.2,46.1,9.07,0.267,0.126,max
0.05,65.7,25.7,7.24,1.09,0.723,min
10.64,350.0,43.2,9.5,0.401,0.834,max
0.15,10.0,16.9,7.16,0.81,0.705,min
1.09,149.3,27.1,6.5,1.2,0.594,min
9.27,645.9,39.5,6.91,0.346,0.544,max
5.65,515.5,27.9,9.26,0.552,0.06,max
2.99,600.0,30.2,7.37,0.772,0.733,med
5.35,189.4,37.2,7.36,0.757,0.851,med
2.22,585.4,23.2,5.81,0.764,0.628,med
4.04,301.0,23.2,6.93,0.504,0.856,med
13.85,519.3,39.9,8.8,0.232,0.05,max
0.32,35.9,28.0,7.36,0.77,1.15,min
9.97,350.0,35.7,6.76,0.1,0.541,max
0.05,62.5,21.8,7.7,0.9,0.996,min
1.0,321.3,27.8,8.28,0.71,0.321,med
4.76,497.4,34.1,7.13,0.56,0.634,med
0.06,28.3,22.9,7.46,1.064,0.738,min
4.38,766.1,39.6,7.4,0.085,0.229,max
17.03,672.5,22.2,8.81,0.538,0.599,max
0.96,10.0,24.9,7.86,0.957,0.897,min
4.0,614.2,30.4,9.56,0.507,0.605,max
0.14,229.1,26.8,6.74,0.952,1.069,min
0.14,147.6,24.7,6.92,0.669,0.828,min
9.28,350.0,52.7,6.92,0.324,0.138,max
2.3,239.4,37.5,7.96,1.089,0.661,med
1.09,370.3,30.3,8.54,0.962,0.823,med
4.0,1007.0,46.0,6.82,0.526,0.681,max
0.44,189.2,22.0,7.34,1.133,0.978,min
0.4,163.0,24.8,8.08,0.751,0.765,med
5.6,404.7,23.2,9.5,0.716,0.535,med
0.46,30.2,20.7,7.23,1.054,0.925,min
2.63,583.7,29.6,7.85,0.679,0.596,med
0.55,10.0,18.5,6.83,1.098,0.825,min
11.09,585.3,32.5,4.88,0.05,0.34,max
8.6,441.4,39.7,6.68,0.28,0.537,max
2.12,347.0,30.1,5.5,0.911,0.551,med
10.89,751.3,41.0,5.06,0.328,0.568,max
8.01,673.4,35.6,6.78,0.194,0.196,max
0.4,76.1,20.5,6.78,0.793,1.018,min
0.33,71.0,21.9,7.32,0.928,1.15,min
7.87,596.7,40.4,9.82,0.448,0.05,max
3.1,241.4,19.3,7.87,0.596,0.688,med
0.36,99.1,19.5,7.33,0.695,0.77,min
0.62,76.5,21.1,6.88,0.828,0.707,min
0.33,97.1,23.4,6.98,0.844,0.944,min
3.89,446.0,32.2,7.51,0.568,0.685,med
0.67,53.3,25.2,6.83,0.906,0.953,min
5.47,281.6,30.4,6.93,0.785,0.519,med
0.4,56.1,23.6,6.79,1.065,1.009,min
0.23,102.5,27.4,7.01,0.792,0.871,min
0.32,118.5,21.7,7.89,0.785,0.759,min
9.49,472.9,38.7,3.85,0.241,0.575,max
10.34,638.1,42.9,9.72,0.182,0.769,max
0.53,58.5,29.5,7.68,0.932,1.004,min
7.28,738.2,36.8,10.61,1.023,0.195,max
4.81,246.1,34.0,6.6,0.942,0.443,med
0.07,121.3,23.2,7.68,0.699,0.802,min
0.35,10.0,26.3,7.78,0.933,0.724,min
0.63,89.6,24.7,7.51,0.993,0.8,med
5.09,312.5,28.7,8.64,0.491,0.691,med
2.98,321.7,34.5,5.5,0.6,0.298,med
0.86,62.1,20.6,7.17,1.086,0.781,max
4.0,673.9,44.4,5.8,0.707,0.131,max
12.55,614.0,26.1,8.07,0.63,0.053,max
4.0,371.8,36.8,8.98,0.921,1.136,max
0.57,84.1,23.3,7.28,0.807,0.803,min
3.94,169.6,21.7,7.45,0.698,0.738,med
7.84,1032.7,46.9,4.74,0.204,0.552,max
9.93,624.4,37.7,7.58,0.351,0.503,max
4.28,271.6,21.9,6.19,0.609,0.579,med
9.6,694.4,34.5,3.82,0.88,0.387,min
3.96,343.9,31.8,6.78,0.639,0.924,med
0.9,54.4,24.4,7.16,1.166,0.628,min
2.61,335.5,16.9,7.49,0.479,0.67,med
0.05,141.7,19.0,7.49,1.0,0.668,min
2.91,527.5,24.0,8.33,0.863,0.467,med
3.6,448.2,17.6,7.09,0.686,0.795,med
0.05,152.1,24.0,7.18,0.775,1.014,min
4.68,821.8,39.7,4.92,0.659,0.05,med
6.23,406.1,34.8,5.5,0.542,0.556,med
2.05,330.6,29.5,6.71,0.642,0.734,med
9.95,805.5,48.3,8.86,0.835,0.385,max
4.58,372.6,26.9,6.75,0.933,0.552,med
2.13,294.5,30.1,8.82,0.603,0.811,med
0.37,62.0,21.3,7.3,0.975,0.921,min
2.9,150.0,25.7,6.03,0.644,0.598,med
0.05,83.3,21.6,7.29,1.137,0.655,min
5.83,686.2,40.5,7.05,0.462,0.729,min
5.55,350.0,43.0,4.58,0.385,0.649,max
0.36,177.4,25.8,6.51,1.174,0.988,min
12.85,765.3,45.9,6.48,0.125,0.618,max
4.97,871.9,36.8,5.42,0.701,0.279,max
9.22,350.0,42.0,7.94,0.593,0.591,max
4.7,436.2,31.2,6.68,0.734,0.532,med
14.6,693.6,47.5,9.51,0.421,0.171,max
0.05,18.0,25.5,6.85,0.801,0.804,min
0.05,10.0,26.0,8.5,0.713,0.917,min
1.71,302.9,25.8,5.5,0.504,0.496,med
5.75,1072.9,47.4,6.54,0.05,0.257,max
5.69,215.1,24.3,5.5,1.002,0.601,med
9.13,636.9,35.7,10.86,0.05,0.161,max
2.59,398.8,18.9,8.06,0.406,0.606,med
2.42,445.5,31.9,7.29,0.963,0.542,med
7.0,309.1,30.7,6.44,0.505,0.515,med
5.98,335.6,22.5,6.28,0.725,0.801,med
2.5,282.6,27.9,6.73,0.402,0.57,med
2.08,283.7,23.4,7.65,0.486,0.917,med
1.64,331.8,23.7,5.66,0.728,0.508,med
3.67,482.9,22.4,5.67,0.442,0.416,med
3.91,352.6,29.7,6.91,0.753,0.558,med
14.11,779.6,37.2,6.59,0.283,0.752,max
0.05,166.1,22.9,7.1,0.836,0.848,min
7.28,716.0,40.0,7.62,0.695,0.64,max
4.0,420.8,28.8,9.51,0.791,0.436,med
9.54,1050.2,49.9,3.99,0.921,0.323,med
1.42,349.2,15.0,8.23,0.944,0.563,med
4.64,460.7,28.7,8.6,0.743,0.367,med
10.08,556.5,37.1,6.31,0.296,0.074,max
5.27,192.5,31.2,5.5,0.532,0.407,med
0.21,129.3,20.3,7.34,0.945,0.754,min
11.72,370.4,34.4,8.99,1.109,0.428,max
2.9,343.4,22.6,6.67,0.627,0.523,med
3.42,419.6,32.0,6.06,0.502,0.467,med
8.1,350.0,32.1,8.87,0.899,0.512,max
4.52,384.8,42.0,7.4,0.672,0.479,med
4.0,635.5,46.5,9.78,0.293,0.574,max
1.78,570.7,37.6,6.12,0.715,0.992,med
0.56,77.9,29.4,7.01,0.924,1.023,min
8.19,553.3,32.6,5.11,0.742,0.05,max
0.12,109.2,22.0,7.85,0.807,0.825,min
0.21,93.7,27.9,7.72,0.736,0.812,min
3.52,392.5,33.1,8.13,0.619,0.75,med
3.88,433.6,30.4,5.97,0.83,0.735,med
8.79,350.0,36.1,5.16,0.228,0.487,max
0.81,81.4,25.6,7.77,0.901,1.05,min
0.29,117.4,24.2,6.86,1.111,0.955,min
0.05,124.0,19.0,7.49,1.094,1.15,min
8.08,774.9,20.5,5.09,0.662,0.43,max
0.05,98.2,24.3,6.91,0.595,0.652,min
0.12,159.5,20.1,7.55,0.591,1.068,min
5.31,379.4,31.7,6.1,0.109,0.545,med
0.64,139.3,22.1,7.5,0.784,0.814,min
0.95,85.7,19.9,7.11,1.046,0.734,min
1.39,311.8,27.8,8.07,0.485,0.783,med
0.21,80.5,25.1,7.49,0.64,1.05,min
5.19,780.1,35.5,5.03,0.399,0.072,min
6.79,535.3,46.0,4.65,0.311,0.299,max
0.08,34.2,21.5,7.01,0.793,1.11,min
11.03,799.3,32.7,3.23,0.726,0.256,max
3.21,457.6,30.5,5.87,0.686,0.583,min
0.05,84.8,21.6,7.64,0.91,0.688,min
0.62,147.4,27.8,6.9,0.526,1.022,min
7.98,725.0,48.1,8.85,0.36,0.551,max
1.5,55.8,23.0,6.74,1.126,0.982,min
0.33,58.0,22.4,7.5,0.996,0.809,min
4.86,435.3,26.9,7.6,0.879,0.974,med
6.63,664.4,49.0,4.65,0.414,0.693,max
13.01,715.6,33.8,9.46,0.828,0.422,max
4.0,614.9,36.6,5.13,0.452,0.533,max
2.83,340.2,25.6,6.18,0.845,0.593,med
8.55,492.0,41.6,9.29,1.144,0.179,max
9.27,940.7,40.1,5.54,1.2,0.507,max
3.76,331.8,32.9,8.23,0.395,0.531,min
1.19,36.2,25.8,7.11,1.075,0.91,min
0.12,25.2,22.9,6.88,0.933,0.919,min
2.71,186.1,23.3,8.95,0.847,0.835,med
0.2,10.0,22.1,7.84,1.002,0.829,min
13.34,590.6,37.0,8.8,0.541,0.316,max
3.74,347.8,42.0,6.33,0.565,0.789,med
4.01,404.3,38.1,6.81,0.782,0.478,med
1.5,53.3,21.3,7.45,0.807,0.786,min
4.0,649.8,32.0,5.45,0.159,0.792,max
0.05,161.5,21.9,6.74,0.981,1.052,min
0.1,139.2,23.7,6.97,0.708,0.981,min
0.38,54.3,20.8,6.92,0.579,0.756,min
3.14,442.1,26.8,7.03,0.605,0.614,med
3.93,179.2,28.8,7.54,0.897,0.37,med
2.41,442.2,22.5,7.85,0.742,0.641,med
0.18,102.7,19.9,7.05,0.997,0.989,min
3.23,445.6,35.2,6.89,1.007,0.956,med
3.96,267.9,28.0,8.53,0.505,0.26,med
7.87,528.7,22.9,7.41,0.872,0.05,max
2.1,430.8,26.5,5.5,1.057,0.563,med
4.43,269.2,33.3,8.4,0.856,0.607,med
1.59,465.6,27.4,6.89,0.879,0.717,med
0.56,71.9,30.0,7.09,0.852,0.867,min
8.36,807.3,35.3,5.46,0.123,0.157,max
2.09,284.4,26.3,8.05,0.467,0.579,med
